artist_id,artist_date_created,artist_favorites,artist_latitude,artist_location,artist_longitude,artist_name
1119,12-04-2008 09:23,4,36.204824,Japan,138.252924,Peelander-Z
11190,6/20/2011 11:30:44 AM,0,47.60356,"Seattle, Washington",-122.329439,Joseph Giant
11191,6/20/2011 11:31:25 AM,0,43.64856,"Toronto, Canada",-79.385324,Diamond Rings
11192,6/20/2011 11:32:27 AM,1,47.60356,"Seattle, Washington",-122.329439,Seapony
11193,6/20/2011 11:33:10 AM,0,49.270094,"Ontario, Canada",-84.756271,Hollerado
11195,6/21/2011 10:52:13 AM,0,NA,NA,NA,The People's Temple
11199,6/21/2011 01:05:22 PM,1,51.506325,"London, England",-0.127144,The Barracudas
112,11/26/2008 02:07:33 AM,7,37.7749295,"San Francisco, CA",-122.4194155,Death Sentence: Panda!
11202,6/21/2011 03:10:33 PM,2,40.692455,"Brooklyn, New York ",-73.990364,Radical Dads
11203,6/21/2011 04:41:12 PM,1,NA,NA,NA,Bohumir Kryl
11208,6/22/2011 02:57:08 PM,3,40.692455,"Brooklyn, New York",-73.990364,La Big Vic
11209,6/22/2011 04:31:05 PM,16,40.71455,"New York, New York",-74.007124,Bush Tetras
11210,6/22/2011 05:42:54 PM,3,40.71455,"New York, New York",-74.007124,Silver Ash
11211,6/23/2011 07:48:44 AM,2,41.29254,Italia,12.573465,Amber Lions
11212,6/23/2011 09:51:41 AM,0,NA,NA,NA,Cross Country Collective
11213,6/23/2011 09:53:11 AM,11,51.45373,"Bristol, UK",-2.591564,Frenic
11214,6/23/2011 09:55:03 AM,0,NA,NA,NA,Joshua Watkins
11215,6/23/2011 09:58:55 AM,0,NA,NA,NA,Hip Nothings
11216,6/23/2011 10:02:00 AM,4,NA,NA,NA,BADLUCK
11217,6/23/2011 10:09:36 AM,0,NA,NA,NA,A-Rec
11218,6/23/2011 10:13:14 AM,3,NA,"Mainz, Germany",NA,Stereoshape
11219,6/24/2011 09:38:38 AM,11,39.290585,"Baltimore, Maryland",-76.609264,Bureaucrat & The Conspirators
1123,12-04-2008 09:23,0,40.7143528,NA,-74.0059731,Pete Galub
11231,6/24/2011 05:29:27 PM,15,40.71455,"New York, New York",-74.007124,Glenn Branca
11232,6/24/2011 05:48:45 PM,10,37.777125,"San Francisco, California",-122.419644,The Soft Moon
11234,6/27/2011 05:07:26 AM,4,NA,NA,NA,Hermit
11235,6/27/2011 12:28:40 PM,6,45.512303,Montreal,-73.554431,No Joy
11236,6/27/2011 03:19:17 PM,4,-33.437269,"Santiago, Chile",-70.650564,MKRNI
11237,6/27/2011 03:47:24 PM,2,41.385589,"Barcelona, Spain.",2.168745,Aias
11238,6/27/2011 04:10:50 PM,5,33.176199,"Escondido, CA 92026",-117.106239,Eliza Rickman
11239,6/27/2011 05:15:04 PM,1,NA,NA,NA,Lambs Gamble
1124,12-04-2008 09:23,3,37.8043637,"Oakland, CA",-122.2711137,The Pets
11240,6/28/2011 03:02:26 AM,3,52.152355,Netherlands,5.29297,Jaap Blonk & Radboud Mens
11241,6/28/2011 07:30:21 AM,6,32.045101,"Tel Aviv, Israel",34.769711,Milgrom
11242,6/28/2011 08:10:14 AM,0,NA,NA,NA,Ergo Phizmiz feat. MC Bumbledonk
11243,6/28/2011 11:34:52 AM,9,NA,NA,NA,X
11244,6/28/2011 11:35:14 AM,0,NA,NA,NA,Jus Moni
11245,6/28/2011 11:38:32 AM,1,NA,NA,NA,Portland Cello Project
11246,6/28/2011 11:39:55 AM,0,NA,NA,NA,John Grant
11247,6/28/2011 11:39:29 AM,6,NA,NA,NA,Morton Feldman
11248,6/28/2011 11:40:29 AM,0,NA,NA,NA,Legendary Oaks
11249,6/28/2011 12:14:24 PM,3,NA,NA,NA,Ballaké Sissoko and Vincent Ségal
11250,6/28/2011 12:15:31 PM,0,NA,NA,NA,La
11251,6/28/2011 12:16:14 PM,0,NA,NA,NA,Razia Said
11252,6/28/2011 12:17:14 PM,0,47.60356,Seattle Washington,-122.329439,Pablo Trucker
11253,6/28/2011 12:18:32 PM,0,47.60356,"Seattle, Washington ",-122.329439,Yoka Nzenze featuring Wawali Bonane
11254,6/28/2011 12:19:27 PM,0,47.60356,"Seattle, Washington",-122.329439,Kore Ionz
11255,6/28/2011 12:20:17 PM,0,47.60356,"Seattle, Washington",-122.329439,Dyno Jamz
11256,6/28/2011 12:21:02 PM,0,47.60356,"Seattle, Washington",-122.329439,Cahalen Morrison and Eli West
11257,6/28/2011 12:21:58 PM,0,NA,NA,NA,Novalima
11258,6/28/2011 12:22:37 PM,0,NA,NA,NA,Onry Ozzborn
11259,6/28/2011 12:23:21 PM,0,47.60356,Seattle Washington,-122.329439,Thee Midnight Creep
1126,12-04-2008 09:22,0,NA,NA,NA,Reynold Philipsek
11260,6/28/2011 12:23:57 PM,0,47.60356,Seattle Washington,-122.329439,Sol
11261,6/28/2011 12:24:47 PM,0,47.60356,Seattle Washington,-122.329439,Dub Lounge International
11262,6/28/2011 12:25:33 PM,0,45.511795,"Portland, Oregon",-122.675629,Dolorean
11263,6/28/2011 12:26:45 PM,0,14.79014,"Mbacké, Sénégal",-15.90787,Yoro Ndiaye
11264,6/28/2011 12:27:36 PM,0,NA,NA,NA,Aurelio Martinez
11265,6/28/2011 12:28:23 PM,0,47.60356,Seattle Washington,-122.329439,Sage
11266,6/28/2011 12:29:25 PM,0,32.715695,San Diego California,-117.161719,Crocodiles
11267,6/28/2011 12:31:37 PM,0,NA,NA,NA,Kal Cahoone
11268,6/28/2011 12:32:22 PM,1,44.979035,"Minneapolis, Minnesota",-93.264929,The Jayhawks
11269,6/28/2011 12:33:08 PM,1,48.121205,"Port Townsend, Washington ",-122.772634,Solvents
11270,6/28/2011 12:34:00 PM,0,47.60356,"Seattle, Washington",-122.329439,Triumph of Lethargy Skinned Alive to Death
11271,6/28/2011 12:34:36 PM,1,NA,NA,NA,Tennis
11272,6/28/2011 12:35:20 PM,0,47.60356,Seattle Washington,-122.329439,Scribes
11273,6/28/2011 12:36:28 PM,1,NA,NA,NA,Orgone
11275,6/29/2011 11:31:48 AM,0,34.146814,"Pasadena, CA 91187",-118.137688,Apex Manor
11276,6/29/2011 11:36:52 AM,0,47.67106,"Seattle, WA 98103",-122.3434,Hi-Life Soundsystem
11277,6/29/2011 11:37:24 AM,0,29.973524,"New Orleans, LA 70119",-90.085602,Trombone Shorty
11278,6/29/2011 11:39:33 AM,0,47.67106,"Seattle, WA 98103",-122.3434,Kimo Muraki
11279,6/29/2011 11:40:05 AM,2,10.49605,"Caracas, Venezuela ",-66.898277,Los Amigos Invisibles
11280,6/29/2011 11:40:44 AM,0,NA,NA,NA,Summer Babes
11281,6/29/2011 11:41:16 AM,0,47.60356,"Seattle, WA",-122.329439,Whalebones
11282,6/29/2011 11:41:42 AM,0,47.67106,"Seattle, WA 98103",-122.3434,Eddie Spaghetti
11283,6/29/2011 11:42:28 AM,0,NA,NA,NA,Kay Kay and his Weathered Underground
11284,6/29/2011 11:44:09 AM,1,4.12371,Malaysia,109.191746,Yuna
11285,6/29/2011 11:44:55 AM,3,NA,NA,NA,The Cave Singers
11286,6/29/2011 11:45:29 AM,0,31.168895,Texas,-100.077148,Ryan Bingham
11287,6/29/2011 11:45:59 AM,0,NA,NA,NA,The Good Sin and 10.4 Rog
11288,6/29/2011 11:46:42 AM,0,47.67106,"Seattle, WA 98103",-122.3434,Throne of Bone
11289,6/29/2011 11:47:15 AM,1,NA,NA,NA,Smith Westerns
11290,6/29/2011 11:47:54 AM,0,NA,NA,NA,Argonaut
11291,6/29/2011 11:48:35 AM,1,47.67106,"Seattle, WA 98103",-122.3434,Macklemore and Ryan Lewis
11292,6/29/2011 11:49:15 AM,10,53.794493,"Leeds, UK",-1.546579,Gang Of Four
11293,6/29/2011 11:53:59 AM,4,48.202548,"Vienna, Austria",16.368805,Radian
11296,6/29/2011 02:31:26 PM,10,39.290585,Baltimore,-76.609264,Dog Leather
11297,6/29/2011 02:53:18 PM,1,48.623685,Münster Germany,10.90317,Naran
11298,6/29/2011 03:38:04 PM,0,55.67631,Copenhagen Denmark,12.569355,Ice Age
11299,6/29/2011 04:27:39 PM,89,55.67631,"Copenhagen, Denmark",12.569355,My Bubba & Mi
113,11/26/2008 02:07:36 AM,5,40.65,"Brooklyn, NY",-73.95,Delta Dreambox
1130,12-04-2008 09:25,5,43.64856,"Toronto, Ontario, Canada",-79.385324,Picastro
11300,6/29/2011 08:28:53 PM,0,46.522104,"Brooklyn, New York
Tokyo, Japan
Lausanne, Switzerland ",6.63777,Yokai
11301,6/30/2011 04:40:56 PM,14,40.431551,"28010 Madrid, Spain",-3.696785,Lüger
11302,07-01-2011 11:03,5,34.677471,"Osaka, Japan",135.503235,Pika
11305,07-01-2011 14:45,2,36.71832,"Málaga, Spain",-4.420159,Allfits
11306,07-01-2011 15:19,0,39.0317,Galiza Portugal,-9.40841,Os Trasnos De Moscoso
11308,07-01-2011 16:20,7,50.719904,"Exeter, UK",-3.531644,Children of the Drone
11309,07-01-2011 19:52,0,NA,NA,NA,George J. Gaskin
1131,12-04-2008 09:27,3,37.7749295,"San Francisco, CA",-122.4194155,Pink and Brown
11313,07-01-2011 19:56,1,NA,NA,NA,New York Military Band and the American Quartet
11314,07-01-2011 19:57,8,39.83,USA,-98.58,United States Marine Band
11316,07-02-2011 03:53,5,64.928595,Finland,26.067386,Kulkija
11317,07-04-2011 14:19,0,NA,NA,NA,Thelmo Castelló y Los Soundalikes
11319,07-04-2011 14:37,0,NA,NA,NA,Los Lichis
1132,12-04-2008 09:24,4,39.9611755,"Columbus, OH",-82.9987942,Pink Reason
11321,07-04-2011 14:38,0,NA,NA,NA,Ensamble Esquizoide (Demián Galindo)
11322,07-04-2011 14:48,0,NA,NA,NA,Juan Pablo Villa
11323,07-04-2011 14:55,0,NA,NA,NA,Molloy & His Bike
11324,07-04-2011 15:00,0,NA,NA,NA,Estructuras de la tarde
11325,07-04-2011 15:12,0,NA,NA,NA,El Safari Matemático
11326,07-04-2011 15:16,3,NA,NA,NA,Przewalski's Horses
11327,07-04-2011 15:17,0,NA,NA,NA,Julio Clavijo
11332,07-05-2011 06:56,0,NA,NA,NA,Mundtot
11333,07-05-2011 06:57,0,NA,NA,NA,Blake Teres
11334,07-05-2011 06:57,0,NA,NA,NA,Suff-X
11335,07-05-2011 06:57,1,37.271875,California,-119.270229,I Am Not Lefthanded
11336,07-05-2011 06:57,0,NA,NA,NA,Square Flare
11337,07-05-2011 06:57,0,NA,NA,NA,One Dice
11338,07-05-2011 06:57,0,NA,NA,NA,the nuri
11339,07-05-2011 06:57,0,NA,NA,NA,the.princess.and.the.pearl
1134,12-04-2008 09:22,6,NA,NA,NA,Pistolera
11340,07-05-2011 06:57,1,NA,NA,NA,Cautiva
11341,07-05-2011 06:57,0,NA,NA,NA,Droegenbwoys
11343,07-05-2011 06:58,0,NA,NA,NA,Flint Hayerr
11344,07-05-2011 06:58,0,NA,NA,NA,Fuchs und Elster
11346,07-05-2011 09:48,4,NA,"Portland, OR 97201",NA,David Rovics
11347,07-05-2011 09:48,0,NA,NA,NA,Mind Map That
11348,07-05-2011 09:48,0,NA,NA,NA,Dirk Becker
11349,07-05-2011 09:48,0,NA,NA,NA,Herbie Gaylord
1135,12-04-2008 09:24,6,40.65,"Brooklyn, NY",-73.95,A Place to Bury Strangers
11350,07-05-2011 09:48,0,NA,NA,NA,Daoud & Kristobal
11351,07-05-2011 09:48,0,NA,NA,NA,Amity In Fame
11352,07-05-2011 09:49,0,NA,NA,NA,Szarruk
11353,07-05-2011 09:49,0,NA,NA,NA,Ras Tilo
11354,07-05-2011 09:49,0,NA,NA,NA,Umbra Summi Nobis
11355,07-05-2011 09:49,0,NA,NA,NA,Malandrómeda
11356,07-05-2011 09:49,0,NA,NA,NA,The Pum'S
11357,07-05-2011 09:49,0,NA,NA,NA,Ey Lou Flynn
11358,07-05-2011 09:50,0,NA,NA,NA,Botany Bay
11359,07-05-2011 09:50,2,NA,NA,NA,Fuzzy Tunes
11360,07-05-2011 09:50,0,NA,NA,NA,Neo Bechstein
11362,07-05-2011 10:16,0,NA,NA,NA,p.a.p
11363,07-05-2011 11:44,5,43.07295,"Madison, Wisconsin ",-89.386694,The Hussy
11364,07-05-2011 12:24,4,NA,NA,NA,McCloud Zicmuse
11365,07-05-2011 12:32,1,54.617109,"Cumbria, England",-2.899845,Rapoon
11366,07-05-2011 14:22,0,41.12587,"Bari, Italy",16.86665,Diecidicembre
11367,07-05-2011 14:43,4,49.95438,Germany,7.31057,Martin Lowack
11368,07-05-2011 15:47,1,51.918917,"Wybierz region, Poland",19.134295,Horiso
11369,07-05-2011 15:55,0,41.29254,Italy,12.573465,Nunun
11370,07-06-2011 05:27,37,55.767391,"East Kilbride, Scotland",-4.18587,Discount Fireworks
11371,07-06-2011 06:25,5,44.812372,"Belgrade, Serbia",20.462419,zastranienie
11372,07-06-2011 10:42,17,43.066374,"Assisi, Italy",12.621591,Nheap
11373,07-06-2011 10:47,4,52.516074,"Berlin, Germany",13.376987,Th.e n.d
11374,07-06-2011 14:03,8,47.039231,"Olympia, Washington",-122.891366,Milk Music
11375,07-06-2011 14:10,1,39.290585,Baltimore,-76.609264,White Life
11376,07-06-2011 14:44,10,NA,NA,NA,Big Bill Broonzy
11379,07-07-2011 04:59,11,45.759399,"Lyon, France",4.82897,un automne à Lob-Nor
11380,07-07-2011 05:52,1,45.759399,"Lyon, France",4.82897,The Brians
11381,07-07-2011 09:02,2,37.777125,"San Francisco, CA",-122.419644,Joel Gion
11382,07-07-2011 14:57,2,40.728325,"Brooklyn, NY 11222",-73.945415,Mammal of Paradise
11383,07-08-2011 08:53,9,NA,NA,NA,Elvis Herod
11384,07-08-2011 10:59,28,40.692455,"Brooklyn, New York",-73.990364,The Men
11385,07-08-2011 11:30,1,52.516074,Berlin Germany,13.376987,Spenza
11386,07-08-2011 11:36,3,NA,NA,NA,Mr. Lif and Brass Menažeri
11387,07-08-2011 11:36,1,47.67106,"Seattle, WA 98103",-122.3434,The Quit
11388,07-08-2011 11:37,0,NA,NA,NA,Drew Grow & The Pastors' Wives
11389,07-08-2011 11:38,0,NA,NA,NA,Dancer & Prancer
11390,07-08-2011 11:39,1,NA,NA,NA,Frazey Ford
11391,07-08-2011 11:40,4,51.506325,"London, UK",-0.127144,Belleruche
11392,07-08-2011 11:41,0,47.67106,"Seattle, WA 98103",-122.3434,The Young Evils
11393,07-08-2011 11:41,0,NA,NA,NA,Guns For Radios
11394,07-08-2011 11:43,2,NA,NA,NA,Vetiver
11396,07-08-2011 11:45,0,NA,NA,NA,Lovers
11397,07-08-2011 11:46,0,NA,NA,NA,Millionyoung
11398,07-08-2011 11:46,3,NA,NA,NA,The Greenhornes
11399,07-08-2011 11:48,0,47.67106,"Seattle, WA 98103",-122.3434,Daniel G. Harmann & The Trouble Starts
1140,12-04-2008 09:22,9,19.4326077,"Portland, OR / Mexico City, Mexico",-99.133208,Polka Madre
11400,07-08-2011 11:48,0,NA,NA,NA,Strand Of Oaks
11401,07-08-2011 11:49,0,NA,NA,NA,Stag
11402,07-08-2011 11:49,13,47.22887,"Tacoma, WA 98466",-122.541393,The Sonics
11403,07-08-2011 11:50,0,NA,NA,NA,Black Prairie
11404,07-08-2011 11:51,2,NA,NA,NA,Badly Drawn Boy
11407,07-08-2011 14:02,2,40.71455,"New York, New York",-74.007124,Kristeen Young
11408,07-08-2011 16:34,9,40.692455,"Brooklyn, New York",-73.990364,Laura Stevenson
11409,07-08-2011 20:54,17,35.670479,"Tokyo, Japan",139.740921,N-qia
11410,07-09-2011 19:29,0,NA,NA,NA,Fudge
11411,07-09-2011 19:33,0,NA,NA,NA,Offwight Radiator
11412,07-09-2011 19:34,0,NA,NA,NA,The Frost Heaves
11413,07-09-2011 19:34,1,NA,NA,NA,St Sanders
11415,07-11-2011 11:08,4,51.506325,London England,-0.127144,Gold Panda
11417,07-12-2011 12:29,0,52.949225,"Nottingham, UK",-1.143924,In Isolation
11418,07-12-2011 12:54,2,50.039671,"Rzeszów, Poland",22.009178,Metalmorphosis
11419,07-12-2011 16:00,1,NA,NA,NA,These Animals
11421,07-12-2011 18:47,4,NA,NA,NA,Apydiagirls
11422,7/13/2011 05:58:00 AM,3,44.812372,"Belgrade, Serbia",20.462419,New Mortal Gods
11423,7/13/2011 02:15:25 PM,9,46.100695,"Subotica, Serbia",19.66881,Ljudske Potrebe
11424,7/13/2011 03:22:41 PM,1,40.690705,"Washington, DC | Brooklyn, NY",-73.966344,Deleted Scenes
11428,7/14/2011 06:48:02 AM,3,55.954155,"Edinburgh, Scotland",-3.202774,Comptroller
11429,7/14/2011 11:41:24 AM,0,41.88415,"Chicago, USA",-87.632409,J. Soliday
1143,12-04-2008 09:18,4,35.9131996,"Chapel Hill, NC",-79.0558445,Portastatic
11431,7/15/2011 10:50:12 AM,431,40.692455,"New York, NY",-73.990364,Kevin MacLeod
11432,7/15/2011 02:59:37 PM,3,30.267165,"Austin, TX 78715",-97.742561,OS OVNI
11433,7/15/2011 03:36:19 PM,1,41.818165,"Providence, RI 02940",-71.409645,Abe Sada
11434,7/15/2011 03:51:58 PM,0,41.823875,"Providence, RI",-71.411994,Ʌ
11437,7/15/2011 04:19:10 PM,0,51.164175,"Dussleldorf, Germany",10.454145,Tolouse Low Trax
11439,7/15/2011 04:49:15 PM,2,34.0961,"Claremont, CA 91711",-117.716404,Night Control
11440,7/15/2011 04:59:44 PM,1,40.692455,"Brooklyn, NY",-73.990364,Raw Thrills
11441,7/16/2011 07:43:49 PM,3,NA,NA,NA,DMAH & BALOGH
11442,7/17/2011 12:22:34 PM,6,46.100695,"Subotica, Serbia",19.66881,Mršavi Pas
11443,7/17/2011 03:54:04 PM,1,NA,NA,NA,the.clinamen
11444,7/17/2011 07:16:28 PM,6,NA,NA,NA,Madame Rrose Sélavy
11445,7/17/2011 07:28:51 PM,0,40.706652,Tokyo & New York ,-73.972569,Chuck Bettis/Aya/Hime
11447,7/18/2011 11:15:57 AM,0,61.497815,"Tampere, Finland",23.762265,Moppi Ja Aivokurkiaiset
11450,7/18/2011 12:07:07 PM,2,40.71455,"New York, NY",-74.007124,Ela Orleans
11451,7/18/2011 12:07:54 PM,0,50.848385,"Brussels, Belgium",4.349685,Je suis le petit chevalier
11452,7/18/2011 12:09:25 PM,0,43.859531,"Margerid, France",4.44517,Archers by the Sea
11453,7/18/2011 12:10:09 PM,1,49.26044,"Vancouver, BC",-123.114034,Terror Bird
11454,7/18/2011 12:10:44 PM,1,32.715695,"San Diego, CA",-117.161719,Jeans Wilder
11455,7/18/2011 12:11:20 PM,0,48.85693,"Paris, France",2.3412,Holy Strays
11456,7/18/2011 12:11:52 PM,1,55.857809,"Glasgow, Scotland",-4.242511,Skitter
11457,7/18/2011 12:12:13 PM,2,46.211401,France,2.20936,yves son ace
11458,7/18/2011 12:13:14 PM,0,43.64856,"Toronto, Ontario, Canada",-79.385324,Gremlinz
11459,7/18/2011 12:13:50 PM,25,45.512303,Berlin,-73.554431,Dirty Beaches
1146,12-04-2008 09:24,1,34.0522342,"Los Angeles, CA",-118.2436849,Rick Potts
11460,7/18/2011 12:14:40 PM,3,41.641954,"Iowa City, Iowa 52243",-91.541092,Wet Hair
11461,7/18/2011 01:18:46 PM,0,54.97484,"Based in Newcastle upon Tyne, UK.",-1.63106,Base Cleft
11463,7/19/2011 05:13:25 AM,0,NA,NA,NA,Blax Box
11464,7/19/2011 11:20:51 AM,1,52.20987,"Cambridge, UK",0.111565,Last July
11467,7/20/2011 03:16:07 PM,2,44.411756,"Ravenna, Italy",12.204706,Aldo Becca
11468,7/21/2011 04:24:20 PM,9,37.686335,"San Francisco, CA 94005",-122.402419,Unwoman
11469,7/22/2011 05:48:32 AM,2,NA,NA,NA,"Jaap Blonk & BRAAXTAAL (Jaap Blonk, Rob Daenen, Theo Bodewes)"
11471,7/22/2011 12:12:11 PM,0,43.60574,"Toulouse, France",1.44869,Les Filles et les Garçons
11472,7/22/2011 12:12:46 PM,0,46.070001,"trente, italy",11.118865,Casa Del Mirto
11473,7/22/2011 12:13:18 PM,0,NA,NA,NA,Party Girl
11474,7/22/2011 12:13:57 PM,0,48.428315,"Victoria, Canada",-123.364514,Germany Germany
11475,7/22/2011 12:14:52 PM,0,34.05349,"Los Angeles, CA",-118.245319,[PHYSICS]
11476,7/22/2011 12:15:45 PM,0,39.106614,"Cincinatti, OH",-84.504552,Skeleton Hands
11477,7/22/2011 12:16:50 PM,0,46.211401,France,2.20936,Doctrine
11478,7/22/2011 12:17:44 PM,0,40.189939,"Trenton, NJ 08601",-74.744652,Teeel
11479,7/22/2011 12:18:17 PM,0,55.00839,United Kingdom,-5.822485,Lisbonne
1148,12-04-2008 09:24,25,50.0646501,"Kraków, Poland",19.9449799,Projekt Karpaty Magiczne / Magic Carpathians
11480,7/22/2011 12:19:10 PM,0,-37.817532,"Melbourne, Australia",144.967148,Bad Dourif
11481,7/22/2011 12:19:53 PM,0,59.33228,"Stockholm, Sweden",18.06284,Min Ronnersjö
11482,7/22/2011 12:20:32 PM,0,59.33228,"Stockholm, Sweden",18.06284,Azure Blue
11483,7/22/2011 12:21:20 PM,0,40.091795,"Philadelphia, PA 19115",-75.040544,Work Drugs
11484,7/22/2011 12:22:05 PM,0,49.26044,"Vancouver, BC, Canada",-123.114034,Radioseven
11485,7/22/2011 12:22:51 PM,0,29.750265,"Houston, TX 77001",-95.367298,The Never Years
11486,7/22/2011 12:23:37 PM,0,59.33228,"stockholm, sweden ",18.06284,Mother Of Pearl
11487,7/22/2011 12:24:28 PM,0,46.211401,France,2.20936,Kelton Prima
11491,7/22/2011 04:48:05 PM,2,36.091091,Portugal,-18.727655,Salvatore
11494,7/25/2011 01:13:21 PM,0,40.71455,"New York, New York ",-74.007124,Tomas Fujiwara & The Hook-Up Trio
11495,7/25/2011 01:36:44 PM,0,NA,NA,NA,Tom Curitore
11496,7/25/2011 02:38:54 PM,3,40.71455,"New York, New York",-74.007124,Fountains Of Wayne
11499,7/25/2011 04:18:23 PM,2,40.438335,"Pittsburgh PA, USA",-79.997459,Boca Chica
115,11/26/2008 02:08:48 AM,3,NA,NA,NA,Thomas Dimuzio
11500,7/25/2011 04:45:04 PM,2,-6.17144,Jakarta Indonesia,106.82782,Sometimes Always
11501,7/26/2011 07:43:53 AM,3,43.64856,"Toronto, Canada",-79.385324,Alpha Couple
11502,7/26/2011 08:32:21 AM,0,NA,NA,NA,Eric Boros & Fritz Welch
11504,7/26/2011 08:45:30 AM,0,NA,NA,NA,Karl Mohr
11505,7/26/2011 11:43:25 AM,61,59.436475,"Reykjavik, Iceland",24.7526,Possimiste
11506,7/26/2011 12:27:00 PM,0,44.64616,"Halifax, Nova Scotia, Canada",-63.573919,Long Long Long
11507,7/26/2011 01:04:33 PM,1,55.75695,"Moscow, Russia",37.614975,EugeneKha
11508,7/26/2011 02:59:03 PM,3,13.03659,"UK, Holland, Thailand",101.4925,Toxic Chicken
11512,7/27/2011 06:08:24 AM,2,44.434295,"Bucharest, Romania",26.102965,Khidja
11513,7/27/2011 09:34:29 AM,4,NA,NA,NA,Raspberry Bulbs
11514,7/27/2011 09:38:21 AM,1,NA,NA,NA,Juan Cirero y Martin del Prado Jr
11515,7/27/2011 09:40:31 AM,0,NA,NA,NA,Sonidero Travesura
11516,7/27/2011 09:54:49 AM,0,NA,NA,NA,Maniqui Lazer
11517,7/27/2011 11:00:34 AM,1,55.75695,"Moscow, Russia",37.614975,Ol
11518,7/27/2011 11:20:27 AM,10,44.434295,"Bucharest, Romania",26.102965,Montgomery Clunk
11519,7/27/2011 11:46:03 AM,0,61.84465,Russia,-74.62595,Kntxt
1152,12-04-2008 09:22,44,39.96196,"Columbus, OH",-83.002984,Psychedelic Horseshit
11520,7/27/2011 11:46:18 AM,1,55.75695,"Moscow, Russia",37.614975,Moa Pillar
11521,7/27/2011 11:47:52 AM,0,59.93314,St. Petersburg Russia,30.306115,Nocow
11522,7/27/2011 11:48:02 AM,0,61.84465,"Vault, Russia",-74.62595,Save Slaves
11523,7/27/2011 11:48:22 AM,0,NA,NA,NA,Appleyard
11524,7/27/2011 11:48:45 AM,0,61.84465,Russia,-74.62595,Miracle Libido
11525,7/27/2011 11:49:51 AM,1,51.767315,"Orenburg, Russia",55.09524,Demokracy
11526,7/27/2011 11:50:31 AM,1,55.75695,"Moscow, Russia",37.614975,Myown
11527,7/27/2011 12:41:42 PM,1,42.358635,Boston Massachusetts USA,-71.056699,Nmperign
11528,7/27/2011 02:09:44 PM,0,NA,NA,NA,Raffertie
11529,7/27/2011 02:32:04 PM,0,NA,NA,NA,Longwalkshortdock
1153,12-04-2008 09:20,30,NA,NA,NA,Psychic TV
11530,7/27/2011 02:48:05 PM,0,NA,NA,NA,Vebak
11531,7/27/2011 02:56:52 PM,0,34.05349,"Los Angeles, California",-118.245319,Strangeloop
11532,7/27/2011 03:08:22 PM,0,53.479605,Manchester UK,-2.248818,Acre
11533,7/27/2011 03:31:20 PM,0,NA,NA,NA,Auditory Aphasia
11534,7/27/2011 04:13:10 PM,0,32.991405,Japan,138.460247,Milch of Source feat. EeL
11536,7/27/2011 04:45:07 PM,1,50.50099,Belgium,4.47677,Phollox
11537,7/28/2011 12:20:32 PM,0,61.84465,Russia,-74.62595,Contorsionist
11538,7/28/2011 12:34:07 PM,1,44.31942,"Craiova, Romania",23.80195,Mountain
11539,7/28/2011 12:47:45 PM,0,10.49605,"Caracas, Venezuela",-66.898277,Pacheko
11540,7/28/2011 01:03:43 PM,0,45.511795,"Portland, Oregon USA",-122.675629,Brownbear
11541,7/28/2011 02:21:44 PM,0,37.777125,"San Francisco, California USA",-122.419644,D-Program
11542,7/28/2011 02:59:56 PM,0,51.45373,Bristol UK,-2.591564,I.D.
11543,7/28/2011 03:37:33 PM,0,41.88415,"Chicago, Illinois USA",-87.632409,Urge Overkill
11545,7/28/2011 04:09:35 PM,0,NA,NA,NA,SCSI-9
11546,7/28/2011 04:11:50 PM,0,NA,NA,NA,Ki.Mi.
11547,7/28/2011 04:12:47 PM,0,NA,NA,NA,Ecoform
11548,7/28/2011 04:14:14 PM,0,NA,NA,NA,Martin Schulte
11549,7/28/2011 04:14:37 PM,0,NA,NA,NA,Arktor
11550,7/28/2011 04:18:29 PM,0,NA,NA,NA,Octex
11551,7/28/2011 04:19:59 PM,3,NA,NA,NA,Deaf Clay
11552,7/28/2011 04:21:07 PM,0,NA,NA,NA,Powell
11553,7/28/2011 04:22:17 PM,1,NA,NA,NA,YoggyOne
11554,7/28/2011 04:23:00 PM,0,NA,NA,NA,Ohsaurus
11555,7/28/2011 04:23:32 PM,0,NA,NA,NA,Lockbox
11556,7/28/2011 04:24:27 PM,0,NA,NA,NA,Infinite Potentials
11557,7/28/2011 04:25:28 PM,1,NA,NA,NA,Hypercube
11558,7/28/2011 04:28:17 PM,0,NA,NA,NA,Clapan
11559,7/28/2011 04:28:57 PM,0,NA,NA,NA,Thebrookz
11560,7/28/2011 04:30:06 PM,0,NA,NA,NA,Lokiboi
11561,7/28/2011 04:30:41 PM,0,NA,NA,NA,Illingsworth
11562,7/28/2011 04:30:37 PM,0,NA,NA,NA,Gaston Arevalo
11563,7/28/2011 04:32:13 PM,0,NA,NA,NA,Clear Blue
11564,7/28/2011 04:32:52 PM,0,NA,NA,NA,Mujuice
11565,7/28/2011 04:34:06 PM,0,NA,NA,NA,Polar Lights
11566,7/28/2011 04:35:08 PM,0,NA,NA,NA,Lockasaurus
11569,7/30/2011 07:30:19 AM,9,52.84145,England,-2.30546,Amitron_7
11570,7/30/2011 07:31:02 AM,4,NA,Portugal,NA,Nagra
11571,7/30/2011 07:31:23 AM,2,NA,USA,NA,Copy Your Idols
